4472	17	2123
8339	118	774
1540	13	68
2555	193	637
2547	13	449
7848	48	1934
9321	17	2123
797	31	470
8727	17	60
6985	13	637
109	31	470
8560	17	2006
7125	18	1771
4834	17	60
9964	13	202
5785	82	1771
5349	218	119
8274	31	1211
9577	13	68
6602	13	1934
8427	17	60
220	131	92
2649	13	1934
14515	118	774
1800	118	774
1353	48	449
3520	13	1934
1880	13	202
8503	82	1771
7933	26	1960
9696	31	470
1774	13	449
1046	152	449
4438	13	202
1197	17	2123
6651	13	68
517	31	1211
2205	13	202
5597	13	1934
1579	82	1771
8915	160	637
6442	31	1211
6308	13	92
3314	31	1211
1258	13	92
5303	13	449
8721	13	68
6610	31	1211
5350	17	2123
9315	82	1771
12605	17	2006
6189	17	2123
8918	31	470
10950	85	1665
4458	48	119
9620	13	119
6502	26	1960
5602	17	60
2366	85	1665
8710	118	774
4359	17	2123
1679	26	1960
7591	82	1771
2645	13	92
6168	13	449
5596	17	2123
2211	82	1771
1325	17	2123
4443	17	60
5900	13	637
1701	118	774
2236	82	1771
7988	17	2006
3589	13	68
6256	17	2006
3224	31	470
3743	17	2006
2370	118	774
7552	13	449
10155	17	2006
1680	224	637
14522	118	774
4111	26	1960
4186	13	449
2211	17	2123
6098	13	202
12508	17	2123
5507	31	1211
7666	31	657
4997	31	657
5899	31	470
7413	13	68
6123	218	92
350	82	1771
10088	82	1771
2968	13	92
1275	13	119
4795	13	92
4870	13	68
2480	26	1960
12158	17	2006
13341	17	2006
2717	13	92
676	31	1211
1627	17	2123
6854	118	774
10192	13	637
5772	31	470
3817	85	1665
4440	31	470
7732	85	1665
411	31	1211
7388	17	2123
3617	31	657
9287	82	1771
7519	48	202
1719	31	657
1743	13	68
9283	26	1960
1274	82	1771
5845	13	119
1164	18	1771
1355	13	92
11051	82	1771
4023	13	68
2951	17	60
214	82	1771
10950	17	2123
11589	118	774
3759	13	119
6265	31	1211
5835	31	470
1539	26	1960
201	13	637
6084	31	1211
491	82	1771
10392	48	637
26	31	1211
699	31	1211
11329	82	1771
1036	13	637
9242	31	657
3582	31	1211
1107	13	1934
629	13	1934
1540	13	1934
126	85	1665
6265	13	1934
13914	107	470
8384	85	1665
2616	118	774
9806	31	657
12814	82	1771
785	31	1211
2270	31	470
3787	17	60
55	13	637
1685	17	60
4246	13	119
9013	13	202
5297	31	657
8721	13	92
12651	31	1211
9964	31	1211
6436	17	60
9246	17	2123
330	78	1934
6144	13	1934
6144	13	202
12444	222	119
3918	17	2123
5704	13	68
5738	13	202
2602	85	1665
10840	17	60
8418	82	1771
7772	17	60
5021	31	470
8190	28	449
12639	85	1665
8398	193	119
1308	17	60
11446	17	2123
2196	31	1211
6278	13	119
1912	85	1665
11030	13	68
1704	13	202
2542	13	202
2330	17	2123
2407	31	657
7213	13	637
2104	26	1960
10842	13	68
3542	17	2006
7392	26	1960
274	18	1771
1683	31	657
2197	66	637
992	13	449
6823	26	1960
5000	17	2006
2672	82	1771
977	118	774
5497	17	2123
9374	17	2006
1339	13	449
6652	13	92
4232	26	1960
10063	13	202
2522	85	1665
5945	31	1211
2986	17	2123
6404	13	449
5966	31	1211
5152	13	68
374	13	119
4567	17	60
12376	17	2123
7278	118	774
9151	13	637
329	29	202
6364	17	2006
4196	13	68
652	31	470
10002	107	657
1045	13	449
3892	31	1211
8755	85	1665
3100	118	774
3245	17	2123
3574	31	657
611	118	774
9909	31	470
944	29	449
181	118	774
5516	13	119
4745	31	1211
11013	31	470
4035	118	774
2228	82	1771
2154	26	1960
4867	13	119
7258	13	68
7519	17	2123
7090	31	1211
6308	13	119
6934	26	1960
1971	13	119
7213	13	119
6837	85	1665
1542	31	657
2490	31	1211
5845	13	449
3259	31	657
3626	85	1665
4854	17	60
917	17	2006
11626	26	1960
11451	107	470
5222	85	1665
1714	13	68
12660	29	637
2348	82	1771
2379	17	60
3656	31	1211
2117	26	1960
14527	118	774
4150	17	2006
3632	31	657
3495	31	657
1971	13	92
4572	13	68
10044	31	657
2637	28	637
5185	31	657
4794	31	470
5074	31	1211
3146	17	2123
3224	13	1934
10313	26	1960
9151	13	92
5288	107	470
2392	13	449
6662	17	2123
5370	13	119
2478	13	637
1229	13	202
2016	17	60
5679	31	657
6379	48	1934
8190	31	657
3094	29	449
8086	28	119
8289	31	657
563	31	470
2789	13	449
10433	17	2006
11858	68	1934
1949	82	1771
7274	13	637
2732	18	1771
6846	13	1934
4324	17	2123
852	13	119
5941	13	92
3446	85	1665
4127	17	60
7782	31	657
1539	13	1934
4346	13	202
1173	13	202
8667	118	774
11367	133	119
8716	17	2006
234	31	1211
8108	17	2006
3247	31	1211
3525	85	1665
6828	29	202
8326	82	1771
4771	85	1665
6249	13	637
717	26	1960
10772	82	1771
1452	107	470
7744	13	1934
4353	118	774
3037	13	119
8913	13	92
1259	13	202
330	78	119
3759	13	1934
4364	31	470
1179	13	119
10162	85	1665
459	17	2006
4449	17	2123
341	13	1934
944	29	92
10581	85	1665
7349	13	92
9986	31	470
3548	13	1934
3604	17	2123
6972	17	60
9891	13	637
4155	13	202
6173	31	1211
2592	17	2123
5192	31	470
5690	26	1960
10926	13	68
852	13	202
2474	118	774
3940	17	2123
2927	85	1665
1405	152	637
7298	17	60
5738	31	470
4993	17	2006
906	31	657
263	26	1960
2249	17	2006
5819	13	68
12387	17	2123
8418	48	637
868	31	657
10098	17	2006
4208	17	60
2015	118	774
10063	13	92
1893	85	1665
8149	48	637
2229	26	1960
522	13	1934
2470	13	637
8402	17	2006
2572	26	1960
7013	13	637
3060	13	637
330	15	119
4948	13	119
6583	118	774
6262	26	1960
9370	13	202
1925	85	1665
2881	29	637
615	29	92
2318	13	119
8619	85	1665
7325	85	1665
428	13	68
4819	17	2006
2212	13	92
2350	17	60
8822	17	2123
9411	17	2123
2279	118	774
2824	82	1771
5200	13	119
1195	13	119
3017	17	2006
481	26	1960
3566	13	92
239	31	470
2972	31	657
3556	31	1211
68	118	774
7912	13	449
5447	13	449
5684	28	119
2641	29	1934
8935	13	1934
4363	17	2123
5458	31	657
4208	17	2123
7955	13	68
607	118	774
6651	26	1960
6202	13	68
5039	17	2123
4427	28	637
4369	82	1771
7145	31	657
9186	17	2006
1036	13	449
3288	48	119
9807	107	470
6222	31	657
3423	17	2006
1740	17	60
4181	26	1960
1131	118	774
503	13	119
5028	82	1771
2968	31	657
11315	17	2006
5184	118	774
1810	31	657
4327	26	1960
2649	13	92
4260	17	2123
1045	13	1934
1660	13	119
2717	31	657
557	17	60
2652	13	68
7148	31	470
1075	13	92
8880	82	1771
3590	118	774
11251	26	1960
941	13	119
10900	131	202
4147	85	1665
3857	82	1771
1104	85	1665
2840	18	1771
2779	82	1771
7420	13	68
3900	26	1960
3721	13	119
6253	31	657
4795	13	68
5751	17	2123
6890	13	1934
4668	17	60
193	82	1771
4691	26	1960
1425	13	1934
1339	13	92
1069	13	449
7398	13	449
2342	17	60
6098	13	68
4867	13	449
1879	13	92
9047	152	637
5549	26	1960
6667	17	2123
971	13	1934
13230	133	637
3027	13	449
7977	31	470
220	131	637
566	48	119
500	31	470
4177	31	657
3723	13	449
5123	29	1934
4404	29	1934
9743	17	60
3464	118	774
1273	118	774
11713	26	1960
3488	31	657
5887	82	1771
11811	222	1934
10414	193	68
7841	17	2006
3345	13	1934
9561	107	657
4646	17	60
392	85	1665
3548	13	202
8214	13	202
2470	13	92
3006	31	1211
10459	31	657
13275	48	1934
8421	85	1665
2968	13	449
2977	13	637
3578	13	92
5551	31	1211
3861	26	1960
8610	13	637
271	13	92
5625	17	2123
6839	107	657
6250	31	657
3481	13	1934
10405	118	774
6801	28	637
295	85	1665
8299	13	449
4544	82	1771
13491	118	774
9619	31	657
6116	13	92
8770	58	449
5970	13	1934
7222	13	1934
2414	193	68
3740	85	1665
5493	17	2123
5010	17	2006
5749	17	60
289	82	1771
1891	168	119
8935	13	202
1303	13	449
10367	17	2006
9766	13	119
7349	31	470
12508	85	1665
9161	85	1665
5200	13	68
10411	17	2006
3019	13	119
7606	13	92
3852	26	1960
86	17	2006
8052	82	1771
4430	26	1960
8765	118	774
9875	31	1211
7202	26	1960
8509	26	1960
10546	13	119
1459	17	60
11102	31	1211
5013	13	68
5551	13	92
12437	28	637
4530	26	1960
8588	107	657
530	17	2006
10743	48	1934
4606	29	202
6250	13	68
4388	85	1665
4177	31	1211
2733	29	68
4745	13	119
7955	13	119
1075	13	449
8334	31	657
2830	13	637
14107	118	774
1572	131	1934
9557	13	119
1504	31	657
7433	31	657
5270	17	60
2654	31	1211
5042	13	92
1286	31	657
6471	13	1934
5948	17	2123
9341	17	60
4480	31	470
3142	17	2123
431	17	60
1683	31	1211
4509	31	1211
2932	85	1665
4069	13	68
10583	85	1665
7286	107	657
234	13	68
8357	82	1771
2645	26	1960
9020	85	1665
5550	13	92
