20091	15	9031	1
5195	12	32623	1
3531	16	22137	64
16514	14	454	1
14187	11	40667	10242
2176	16	25625	335
140	11	3046	26
31756	15	16049	2
4698	15	16225	9
13404	11	12507	628
8651	11	2970	985
31983	17	18918	6
5987	11	39701	517
26446	12	4532	1
37894	15	35907	5
27335	11	37410	127
3865	13	28192	36
425	11	33246	81
15106	12	15107	1
25695	15	39579	15
20700	12	17492	1
121	13	13776	1
9367	11	40633	2573
19047	12	31284	1
1717	12	13443	1
3716	11	9620	4
1730	11	33667	1
17841	15	7862	206
8019	12	2949	1
19823	11	32069	383
608	11	9757	1249
7778	12	20625	1
6794	12	12052	1
8678	11	40686	503
3161	11	3223	7
25712	12	29206	1
3621	11	4130	5
7315	11	17924	11173
2723	11	39523	618
38832	15	27152	10
4407	11	40589	1107
33515	15	2736	1
29200	19	785	5
178	11	34721	1
39472	12	23015	1
5156	11	19768	188
8356	12	17180	1
16320	16	11891	1055
27727	11	40756	147
1136	13	4319	468
746	12	25316	1
38173	16	35316	2
21259	12	24645	1
8327	11	5975	8302
11869	17	193	1
7774	12	30998	1
8594	11	40730	524
26704	15	14471	16
39949	15	5771	1
25284	14	13829	1
38325	17	10544	1
21905	15	25268	1
18355	12	5881	1
14425	12	6549	1
2415	12	20944	1
13906	12	11735	1
32572	15	12345	6
28285	12	8951	1
15159	12	3072	1
37345	11	6069	32
1183	11	31740	1
2060	11	24430	35
3338	11	40731	313
14973	11	14974	324
313	11	37840	30
22448	12	1264	1
2566	16	7590	162
20621	11	14412	53
30810	11	17309	30
121	13	34053	29
14292	12	33954	1
5367	12	16013	1
3699	11	40639	396
7078	11	7486	81
7086	12	2452	1
129	16	36561	54
1474	11	12381	109
10722	12	5826	1
16646	11	522	484
12531	17	8310	1
4369	12	3634	1
8573	12	8574	1
121	13	33594	21
26118	12	7280	1
40518	15	25322	75
28025	15	13958	1
13935	11	40283	43
10253	11	40727	3201
2971	16	14576	52
13943	12	28102	1
22647	12	29644	1
17090	11	25299	202
4976	11	32814	22
29718	15	7100	231
6220	13	11449	47
14556	17	32447	1
23938	12	9078	1
3459	11	13394	45
5012	16	25133	1
2489	12	8664	1
35828	17	26559	26
81	11	36104	1
28961	20	19537	2
14935	11	36060	1694
184	11	37285	1
10241	11	27097	22
24189	15	3866	41
653	12	17819	1
27937	12	16945	1
8868	11	29698	463
23098	12	23933	1
30642	11	2004	134
27065	15	39603	184
7600	11	37635	139
278	11	37756	1
172	16	39121	1
9454	12	4506	1
265	11	9536	1
9787	11	14758	4147
6354	11	25270	232
8731	12	20549	1
7364	12	20569	1
24443	12	1048	1
1380	11	10303	14
26428	12	13878	1
28822	19	785	1
624	12	5656	1
5616	11	9928	26
3813	11	3169	115
6302	12	8471	1
19845	14	14973	1
23614	12	39168	1
31835	12	5813	1
40578	17	9683	60
37118	15	8288	13
743	13	31376	1
6499	11	2863	83
12527	12	23101	1
917	11	25228	439
16394	12	1650	562
38840	12	26984	1
14334	11	8455	130
184	11	39279	1
1629	11	493	200
3391	11	37187	1922
9528	16	36696	1
35255	12	1482	1
39415	11	40609	931
30826	12	17432	1
3123	17	15354	23
685	14	35900	1
3869	13	39681	85
27707	13	8162	2504
8999	12	9428	1
35175	20	17935	1
28475	12	5031	1
36216	15	1930	6
8266	11	31338	9
24890	15	1966	23
40722	18	680	5
11108	12	13748	1
22702	12	27446	1
39139	17	13056	66
22163	11	1788	4
36766	15	2924	1
379	11	40640	32
11337	11	6564	91
1326	11	36238	7
11235	14	25183	103
15914	11	1511	181
26603	20	720	1
11230	12	25966	1
2318	11	26982	7
14540	13	34932	2
6203	12	6204	1
20614	12	8838	1
292	11	26845	1
6448	11	10966	135
2295	16	34439	1
13305	12	9968	1
16660	11	31737	1
10253	12	10254	1
16005	11	16346	26
51	11	20387	7
160	11	17933	198
9371	11	26061	42
40661	11	15158	11619
1945	11	40678	581
32816	12	30250	1
1295	12	21646	1
25426	11	10124	36
10208	12	10204	1
9560	12	7592	1
7757	11	25109	240
23340	11	2940	2
5982	11	21253	97
7722	11	30194	53
4990	11	36351	58
3909	11	28703	3004
21913	15	9983	14
9931	11	40734	1335
9202	18	1678	1
608	11	40583	19
40447	15	1038	1
8899	12	1574	1
38587	15	4102	5
121	13	33440	7
36549	17	18492	1
13574	12	9749	1
5782	12	6726	1
4276	12	1347	1
20593	12	25852	1
7436	12	2887	1
17129	11	8027	909
15125	12	2869	1
119	11	36881	2
1598	15	34114	3
1730	11	22133	1
351	11	22121	1
883	11	22017	1
11808	11	16649	83
1964	11	10380	11
18755	12	24115	1
17938	12	17939	1
2084	11	26871	2
20815	12	11624	1
32910	11	40571	257
20655	12	25315	1
21448	12	9026	1
4369	11	20079	5747
11084	11	40597	915
37961	12	22410	1
11728	12	10877	1
17756	12	7284	1
24343	12	23700	1
17169	14	17011	1
8591	12	15504	1
724	11	33362	3490
51	11	5886	82
20768	12	35193	1
1214	13	13094	1
19427	12	18272	1
5862	12	14121	1
35620	15	19999	1
10028	12	3268	1
20452	15	181	4
15557	12	39489	1
31168	11	25642	24
1353	12	1354	1
16943	12	12516	1
20650	11	34003	11
14239	12	4691	1
26733	12	29553	1
533	12	31945	1
6961	11	30613	1
73	16	40221	1
3869	13	13147	9
204	12	32488	1
9415	11	39027	84
31544	15	26122	1
24793	12	4384	1
28087	12	13806	1
39744	15	1864	1
28775	15	7396	1
31677	15	1038	1
220	11	5040	18
39420	19	785	3
11796	15	4771	1
25015	15	21810	7
522	11	32701	2
9378	15	17663	2
20910	17	19960	1025
36140	11	16065	1
391	11	35918	1
30962	11	20729	1928
27345	11	18988	11
16161	12	3136	1
21358	12	8040	1
15247	11	40570	1435
21055	11	17141	1
5275	12	33754	1
239	11	19936	1821
24981	21	6093	1
1244	11	4871	1
31896	12	11630	1
5742	16	903	1
26431	11	3083	157
4123	11	6054	266
32965	11	39214	3
8812	11	18029	82
21097	11	15782	230
12558	15	2529	1
5305	12	29442	1
23297	12	23798	21
17988	12	4121	1
11135	12	10842	1
24507	15	16899	221
39573	17	2212	15
7403	11	8852	630
26208	11	16437	91
10073	12	16552	1
929	15	20971	577
25685	12	19862	1
29741	12	38187	1
999	14	18389	14
2720	12	13283	1
9935	11	4686	1096
473	11	9578	134
27014	12	31084	1
10107	12	5569	1
5576	12	17630	1
3245	15	2370	1
35737	13	8334	89
33687	15	25767	2
6658	11	27575	51
1929	11	35086	1
25669	14	3948	2
6502	12	3167	1
38918	15	21948	1107
22789	12	37565	1
32455	11	40659	820
16183	15	16141	1
1929	11	27757	1
5203	11	32853	507
12505	11	7442	145
3647	12	3648	1
24164	12	2004	1
1791	14	22157	1
13857	17	6371	1484
617	15	15430	1
13871	12	553	1
10330	11	40700	1340
40221	15	3410	6
17314	11	6504	13
13840	11	9014	323
10090	11	40602	2709
23715	12	24013	1
9780	12	3447	1
14570	12	29273	1
19589	17	36055	1326
3858	12	4697	1
1897	11	32294	151
8487	12	9673	1
25760	12	30656	1
37238	11	13999	116
4550	11	27936	1
5471	15	4914	1
1244	11	28964	1
14367	11	21543	2687
31315	17	8716	3
1967	11	20914	2
36491	11	40706	76
4207	12	4208	1
19144	12	14255	1
38749	19	785	1
10076	16	34845	7
39486	12	36661	1
36030	18	1823	7
16733	11	7231	233
1803	11	40449	497
23395	15	20159	146
36623	11	37193	1835
248	11	10121	216
40619	17	29185	15
987	11	40566	109
4743	11	40709	691
4701	16	19479	1
18729	19	18672	1
38904	12	15390	4
2453	11	20832	4908
37513	12	4197	1
11758	12	3657	72
31312	11	40613	509
30428	17	840	54
1897	12	6937	1
17250	17	33210	167
35256	12	27260	1
20791	11	38920	26
19318	11	35002	483
3699	11	4608	2
28485	12	28486	1
10359	12	10360	1
6245	12	36488	1
51	11	27837	1
14307	12	14770	1
22044	12	3229	1
8589	12	2035	1
8513	12	22231	1
16065	11	40641	238
37085	15	4929	25
10089	11	20629	17
29170	15	36197	7
387	12	20784	174
19288	11	4491	67
15537	11	11689	50
11638	11	40634	677
3785	16	20088	733
32602	12	4480	1
6850	11	40615	1362
3276	16	31511	1470
232	16	11205	640
14022	12	14504	1
1316	12	2783	1
19223	11	25047	6097
28916	11	22923	1
29072	11	27948	5267
284	11	35142	1
30608	12	8882	1
19986	11	27906	309
654	12	23192	1
8324	12	6375	1
774	16	17745	286
4520	16	25660	43
26217	11	5785	25
1992	12	12469	1
7833	12	36078	1
32396	12	10277	1
9636	11	27855	124
31641	20	18458	1
14159	12	40286	1
24112	15	6188	1
14812	11	33189	60
3909	11	3855	2
8629	12	7673	1
27067	11	5300	130
13698	12	1421	1
19291	12	26349	1
30844	11	31576	2819
22926	12	23039	1
172	16	33614	1
917	11	37434	91
1287	11	40702	3532
32362	15	7362	1
8061	11	27830	1026
14818	16	8848	2
10151	15	3882	20
8285	16	29957	16
2409	11	25039	4
30144	12	37807	1
3787	11	23980	5339
37462	11	23644	492
21979	17	1742	7303
9747	11	16634	9
5856	11	8572	417
9991	11	5409	17
27173	11	3018	6
15371	11	40758	932
11702	12	26645	1
914	16	35945	1
1646	13	40585	22
28312	20	30990	1
21399	12	6657	1
10097	12	21168	1
23181	12	2323	1
19592	11	16082	1231
14144	11	40590	220
14864	11	40632	49
19366	11	26315	1
7530	12	8558	1
7982	14	7983	1
36761	19	785	1
8858	11	19922	18
15331	11	8199	3
22049	11	22467	7
995	15	13724	53
11384	12	15438	1
11426	16	27146	1
9311	11	26756	983
2723	11	7540	152
12311	11	10347	6
29861	12	29862	1
5636	11	40606	74
296	11	38028	1
1998	12	3716	1
7523	11	26662	241
2201	12	7935	1
2497	11	27178	82
10838	12	36403	1
24347	15	6188	1
167	12	22965	1
9558	11	32975	8
25795	14	8054	1
31343	17	5741	1
2687	11	8288	1
34497	15	9116	1
2697	11	6955	2
1703	11	1864	1
11981	12	14244	1
828	16	27657	2
2582	11	16737	124
17728	11	31226	111
14604	17	1914	12
35214	17	9243	20
38597	12	2521	1
28828	15	25015	225
7732	12	819	1
15310	12	3838	1
30438	17	2050	51
3387	12	7217	1
2037	11	38379	5341
8094	12	22438	1
11301	11	37862	59
21	11	38617	1
8260	11	16624	5192
3549	11	35874	21
207	12	15639	1
26527	12	11366	1
3145	12	7974	1
9435	11	5449	40
1292	11	9267	60
1543	11	40666	2280
4940	11	29446	91
13227	12	31592	1
8243	17	3408	1
17402	11	20768	68
5569	12	5923	1
2941	11	30846	4
81	11	39987	2
37182	17	1772	12
542	11	40071	105
9522	12	163	1
9531	11	22690	1
20629	12	18423	1
7119	15	172	799
22297	12	21592	1
7120	11	17844	250
32820	15	20809	562
7072	12	13503	1
3552	12	8980	1
40551	18	1678	1
914	16	40560	5190
36525	12	22063	1
26572	15	39294	13
5163	20	2443	1
2282	12	22477	1
25054	17	1937	79
24872	12	32727	1
3771	12	30297	1
9908	12	24178	1
5140	11	22395	7093
14819	12	5178	1
21981	20	9303	2
2176	16	24036	34
30757	14	16017	336
19152	12	11412	1
8412	11	21641	9332
36878	12	7288	1
85	11	35877	1
284	11	34758	1
9754	12	9755	1
3123	17	14853	24
26454	11	6386	120
29212	12	16554	2
6490	12	13830	2
2362	11	39950	4
4145	12	3233	1
17008	11	30832	7431
743	13	32748	787
11656	12	19206	1
31116	12	10855	13
19386	11	40624	48
29456	11	13350	2
13157	11	39574	155
8424	12	8464	1
608	11	40704	85
4921	11	40587	1907
40577	17	4940	217
16045	11	40548	8
10916	13	27811	15
608	11	40651	110
25993	15	3840	7
3925	11	34985	341
2604	11	6989	4217
24424	17	26637	562
36694	12	10536	1
37052	11	40677	8140
7	13	33074	10
28361	12	4049	1
33081	11	31630	5
5256	15	5015	132
11399	11	35748	322
18271	12	3741	1
22903	11	30541	7783
18587	11	29860	423
8987	11	3761	119
115	11	5466	268
27202	12	14394	1
13192	11	8168	75
3167	12	7204	1
5110	12	11673	1
5908	12	4050	1
10661	13	38754	1
23830	12	2108	1
5433	12	5434	1
11910	11	13842	267
40396	11	37253	116
7516	12	122	1
914	16	1595	54
7703	12	26785	1
27025	15	22927	9
26305	12	16497	1
4301	12	10990	1
36918	11	11888	4938
23960	11	6111	22
38825	15	12466	11
178	11	9225	1992
36837	17	27360	77
2944	20	2945	1
22304	15	12201	9
4933	12	2360	2
2318	11	18713	2
15917	12	19856	1
121	13	31050	228
1904	11	38386	1
12265	11	12959	211
7090	15	11455	3
13	11	38790	162
6776	16	14951	391
13953	12	522	1
10091	15	37173	565
11072	11	35840	541
29136	12	27155	1
11642	12	14841	1
843	12	8597	1
19897	12	19752	1
12772	11	23590	11190
16314	12	15028	1
29649	12	11590	1
28084	11	3785	439
7387	12	30066	1
36310	12	13087	1
10558	12	10559	1
11040	12	1269	1
24489	15	32	1
26796	11	9794	61
33246	11	29916	4
18226	20	7534	1
1115	11	4555	6518
17991	12	11151	1
31404	12	31405	1
15538	17	38964	3
4765	11	17970	67
4877	11	23606	106
27215	12	7506	1
9758	11	12683	513
11245	15	17526	7
10211	12	7939	1
2918	11	14233	177
34726	15	2736	1
23121	15	36148	152
4791	12	3063	1
37968	12	6086	13
4427	11	39736	29
1534	13	11480	5
4448	11	27408	6
28942	11	40068	2359
1136	13	29422	1
5714	11	7328	1953
30632	12	30101	1
6166	16	9877	1
12717	12	12250	1
4213	12	4485	1
172	16	28580	7
1773	13	5443	8
6677	11	6540	24
24622	12	40284	1
19894	11	33641	491
12402	11	10884	51
7279	12	13687	1
11186	12	29	1
12798	12	24483	1
12070	12	13702	1
912	11	739	378
4877	11	32247	18
12714	12	10762	1
25605	11	26530	9
21793	11	29759	12
4362	11	40307	2313
27927	15	31393	2899
5742	16	15635	9
650	11	6513	241
8076	11	3066	815
29204	15	7705	15
22637	12	8356	1
17460	14	1006	1
28570	15	17564	27
40478	15	15403	15
39	11	12641	1
19686	19	8518	2
146	12	23685	1
9376	15	21952	3
20085	12	1043	1
8780	15	1019	1
15656	11	23511	2
15310	12	13863	1
26855	12	26856	1
3847	12	17802	1
19153	11	40037	9090
16302	12	1650	1
22786	12	22787	1
22014	12	1419	1
15716	15	23158	132
36781	18	1678	1
11522	11	16675	318
712	11	38150	6
10657	15	21077	63
172	16	35331	1
1686	11	36898	165
26788	15	15543	330
7047	12	30204	1
292	11	13524	1
15200	15	28947	3
31232	11	29053	17
12729	11	40612	3838
33475	19	24444	21110
32392	15	32	9
4743	11	9720	45
24859	12	24512	1
20284	15	4913	1
1136	13	37709	2
15886	12	12842	1
18725	20	18557	1
9988	16	5335	1332
2659	15	2924	1
25420	17	23820	1
6098	12	8754	1
16303	11	25916	2
40246	17	39433	18
6286	11	23301	38
4469	12	6702	1
292	11	14242	1
232	16	21181	8
29825	12	6222	1
4318	15	5777	1
37537	11	18716	156
883	11	31583	1
10487	11	2692	47
1027	11	21537	1
28605	12	6067	1
8774	12	16865	1
25906	12	176	16
5931	12	5932	1
33668	15	30729	47
11666	11	39489	22819
184	11	11281	1
25396	15	35258	14
16736	12	7605	1
29338	12	32902	1
16956	12	6582	1
2657	11	40635	3984
6770	19	785	1
123	11	24094	1948
6570	11	38784	190
31140	12	25999	1
3387	11	40726	2968
22195	12	22196	1
18878	17	193	1
1754	13	40695	6
16476	11	12231	1
914	16	31958	1
19310	12	3675	1
1186	14	8628	8
6467	11	40658	3362
25065	11	14004	1
34527	12	9830	1
23279	12	12939	1
14087	11	40646	264
38563	15	28603	8
32295	12	8053	1
18000	18	1678	1
14562	11	32699	126
2624	11	2664	135
39	11	21862	1
296	11	21505	5
296	11	12013	1
15600	21	15601	1
11015	11	20145	313
2507	12	16918	1
21329	14	11585	1
3232	11	27150	208
916	13	35944	3
36048	18	1046	1
1856	11	11212	48
23068	11	15936	2
15897	11	511	2611
37187	12	22873	1
1817	11	5741	15
6921	12	6922	1
40708	18	1678	1
4370	12	39831	1
15729	12	12999	2
10383	17	2085	1
121	13	33915	17
21554	12	39736	1
36592	12	24359	1
39428	12	3815	1
121	13	20341	7
6150	12	8222	1
36866	11	20641	121
28378	12	35081	1
10420	12	10421	1
24275	11	39401	3
22831	11	40682	9665
2524	13	33234	1
8773	17	31596	3820
2070	11	21697	61
2482	11	30004	24
26608	17	32624	233
40002	15	11605	37
16189	12	10946	1
13583	12	11573	1
39319	17	1190	1
26217	12	6787	1
239	11	23758	1332
11964	11	37226	100
7382	11	40765	486
1090	12	20711	1
8742	12	3787	1
27685	12	13637	1
31200	12	26039	7899
292	11	31393	1
2687	11	33791	1
2268	12	2269	1
1976	12	9926	1
10760	17	19710	2
6717	11	4665	30
23340	11	4582	223
1357	12	1358	1
683	12	6117	1
1623	11	30127	589
1730	11	23888	1
40739	15	19964	39
2918	11	1079	1265
4135	12	4136	1
37460	15	7229	50
9370	12	9371	1
2215	11	20939	32
21045	12	21930	1
2604	11	36776	5058
9048	11	38351	142
37036	12	4229	82
593	13	9102	9
18645	12	19846	1592
11464	11	1838	6252
3721	11	3895	34
25942	11	32173	33
28438	12	19015	1
30903	12	29184	1
2110	11	5590	1
23801	11	40717	2543
6614	11	40284	13121
10707	11	3303	3187
18951	15	3989	1
2604	11	15523	14
35302	17	7489	8
32971	15	15647	7
29001	17	16748	1
16571	11	10960	4
2617	12	11144	1
860	16	36259	28430
5598	12	2720	1
11134	11	2760	143
265	11	39375	1
36905	12	9906	1
16419	16	21977	367
16742	12	34983	1
2589	11	40303	815
21170	12	530	1
8053	11	35212	25
2643	12	11856	1
2664	11	40622	44
20226	12	5729	1
13911	15	10125	6
30686	11	40723	3576
29291	12	13758	1
3443	11	18271	5
278	11	21874	1
29574	12	6096	1
3569	12	6975	1
28271	15	33419	10
121	13	36587	283
2697	11	16533	2
26570	11	13347	34
17183	12	32716	1
37575	19	785	1
10326	11	16130	759
914	16	25546	15
9486	12	2573	1
3163	11	9298	1
184	11	34310	1
19119	11	35179	66
121	13	10443	1
9438	12	17114	1
7720	15	13398	15
33413	15	1226	7
18443	11	26386	36
26543	11	23642	171
39628	11	11007	61
5667	15	11962	1
14778	12	20849	1
18855	16	26308	734
3785	16	32514	22410
37122	17	20826	5
18847	12	3087	1
37769	15	8525	9
292	11	33413	35
38458	12	10159	1
2117	12	10583	1
1578	11	40683	568
2580	13	36622	1
39142	12	27683	1
15449	11	1002	4108
1200	11	18160	6
2482	11	18986	14
15922	12	22353	1
1481	11	36509	1979
15927	12	23239	1
1770	12	1771	1
29197	12	4359	1
28014	12	38431	1
2951	12	15054	1
16818	12	38732	1
14201	12	14202	1
22741	12	28721	1
27523	17	4318	52
860	16	30840	99
10976	11	23066	166
40175	15	31989	9
3763	11	15792	5
6359	11	40153	552
4099	11	17408	76
8842	11	24128	323
4369	11	6533	662
1880	11	18072	3222
8390	12	14834	1
10824	11	15804	11
7068	11	39975	7068
10981	11	40573	3327
11133	12	6374	1
2443	12	12141	1
12252	11	21930	103
19155	12	10855	1
12577	11	29831	2
15587	12	15588	1
265	11	36270	1
4550	11	12322	1
23762	12	308	1
16186	11	27964	21
9048	11	1444	57
17423	11	23779	2990
28310	12	30724	1
780	11	18992	269
722	11	11049	108
7027	11	13939	26
22618	12	699	1
6956	12	28682	1
2807	11	35415	17342
3640	11	33592	1
22543	12	6530	1
12289	12	25774	1
24229	15	36951	11
39122	17	1821	11
4367	11	6546	6
18788	18	1046	2
6411	11	29544	161
24141	12	2209	1
22347	11	21912	14
6584	12	23303	1
9054	12	5378	1
5348	13	39117	2
248	11	32733	566
25760	12	30263	1
40129	18	6633	1
38800	15	26577	12
14577	12	10786	1
24854	11	10520	101
292	11	31996	1
23898	12	32071	1
1406	11	9588	2861
7220	12	640	1
8592	12	21724	1
23550	17	15433	6
30961	12	18943	1
9571	20	9572	1
9758	11	3621	160
9269	16	37154	2176
16303	11	36297	1
8245	19	785	2
39071	11	40626	2518
10754	16	11766	8
9610	12	1771	1
28685	12	29886	1
207	12	1021	1
4985	12	26644	1
1615	11	31140	33
1668	11	23501	32
4213	12	11423	1
4766	11	37425	7624
3269	11	35627	16
5654	11	32735	7
11512	17	14511	13
1326	13	38740	19
20656	17	36295	15
3141	11	28305	1
7239	12	30360	1
16206	12	16207	1
19504	12	21993	1
39361	15	1193	1
13428	12	9895	1
6242	12	27198	1
16031	12	32320	6084
25551	15	6924	1
18038	11	28133	6
38560	11	9889	6
6485	12	30984	1
16798	12	36166	1
19664	12	6144	1
883	11	36527	1
1328	11	15981	10
20784	12	387	331
1650	12	40174	1857
411	11	12327	1303
1022	12	38399	1
7168	12	28487	1
8153	11	36147	4386
29467	11	38724	117
25140	11	1294	46
38553	12	15219	1
31106	17	14405	88
3369	12	15970	1
21134	17	40287	4
2243	11	9074	1
21817	19	785	1
23377	11	37725	1
24309	11	21493	628
13402	21	849	1
4053	12	27447	1
18980	12	16275	1
11262	12	22190	1
13830	12	6490	4
608	11	39245	547
16927	12	1664	1
11702	12	15117	1
239	11	34670	3740
19807	12	4571	1
8852	12	8176	1
8351	12	16614	1
2536	12	12405	1
23845	15	1620	1
24456	12	29207	1
2803	15	26778	213
1538	12	8734	1
17012	12	27131	1
11052	11	6074	5
2507	20	6789	2
3229	11	33294	42
26564	11	38142	4168
12035	11	39272	1
1520	11	9995	4
10085	12	10086	1
2795	11	25873	4347
10088	11	40714	7036
5076	12	14113	1
184	11	5209	1
3175	15	17814	8
13645	12	21558	1
4593	11	40643	1205
7152	11	22504	35
29527	12	21518	1
27971	12	19191	1
1852	11	16200	85
12788	13	19561	9
4865	11	11479	4276
2110	11	31237	1
904	11	37981	30
11034	17	11500	2
9754	12	769	1
14981	11	40671	607
38666	17	12790	1
278	11	18106	1
31986	11	7245	513
23399	11	9455	12131
324	11	8545	926
532	11	15231	1
3716	11	40636	529
4435	14	2507	29
32273	15	24031	38
7641	11	23271	8
2777	12	2778	1
24622	12	13053	1
2687	11	29358	1
15962	11	40630	51
39715	17	637	1
7754	20	26452	30
14058	12	6792	1
39569	15	14098	69
2969	11	19165	116
20663	17	3527	9
3983	17	31725	94
28333	11	10184	97
16655	16	3331	23
29318	11	38768	37
2054	11	12541	1
1116	12	23468	1
12089	12	1685	1
51	11	36798	32
7731	12	11577	1
12273	13	7324	1
8726	12	8727	1
40581	11	33543	1190
7921	11	40729	2584
10473	12	37067	1
25270	11	27441	1422
5872	12	26868	1
20967	12	38940	103
21041	12	522	1
20426	12	27223	1
40042	15	12259	770
239	11	34239	726
9241	12	9242	1
20549	11	14235	13
3256	12	35390	1
11406	12	12434	1
479	11	17003	76
10834	11	3528	31
3123	17	9573	415
16517	11	35674	4852
39891	12	20097	1
18094	12	2029	1
292	11	39499	1
20288	13	24515	73
7485	11	12551	92
9918	12	20447	1
13968	12	7803	3
6138	11	40681	7770
36350	15	19409	47
36202	11	14001	21
12168	11	8110	26
1981	16	21619	110
27741	12	32339	1
36854	11	32445	51
608	11	21406	420
18895	11	32794	12
980	11	12758	2355
22210	17	13327	96
14230	12	15051	1
13630	12	26598	1
251	13	13604	1
2938	12	15497	1
35415	12	29003	1
16708	11	4037	1
3538	11	22793	14
23650	11	37148	130
34921	11	34829	15
8850	12	16802	1
2558	11	40127	8440
27200	12	30892	1
9684	15	25930	34
425	11	37793	236
6146	16	31974	181
18679	15	31739	15
24319	12	11789	29
3582	11	33079	3350
608	11	28595	1668
24132	15	11678	60
6190	14	9486	1
3261	14	1675	1
25921	11	40595	1489
1311	11	40559	183
6358	11	29501	2014
2604	11	40692	396
20633	11	31477	4
39997	11	24780	18
10949	12	2574	1
17590	11	32325	513
9367	11	7005	552
18989	12	20354	1
5502	12	9073	1
12720	11	17202	17
31118	15	34851	6
6230	11	37317	837
4105	12	4106	1
5635	12	25431	1
24788	12	12636	1
172	16	18603	485
37089	18	3972	2
9758	11	5974	849
5706	12	5707	1
24248	12	26008	10
12803	11	24159	44
17861	12	15563	1
20963	11	21987	10597
8641	12	19459	1
23906	13	40711	77
37796	11	23298	1
427	11	32383	1
3048	12	204	1
7155	11	38151	50
17390	12	23350	1
23212	20	1122	1
3006	11	19488	5814
6311	12	647	1
8787	11	4362	4
292	11	15177	1
6286	11	36771	32
17938	12	24287	1
3969	12	24724	1
11153	12	8178	1
15966	11	26219	192
36780	17	10504	111
6784	11	40022	1
32910	11	39830	1
18783	11	34858	2770
21296	12	8023	1
15432	11	35461	3148
28417	14	12732	1
30032	12	34217	1
1075	12	1076	1
5178	12	31349	1
3943	13	25485	1
239	11	13023	244
6724	12	20476	967
3582	11	3969	1922
36868	17	10574	3
12986	15	1864	1
9367	11	40755	2716
33317	12	32035	1
23111	14	24578	1
33367	11	30889	84
24051	12	24052	1
37105	12	3277	1
1194	11	26769	5
25274	17	1913	37
23835	11	33100	123
1444	11	5768	4383
9887	12	10276	1
17251	15	35965	5
6328	12	3403	1
23613	15	24660	1
7644	14	10603	1
172	16	1118	2
12083	12	3443	1
20234	11	19366	1109
29955	11	22068	620
7474	11	31371	178
21979	17	30065	377
184	11	32164	1
14475	11	1202	460
15249	12	26185	1
5053	11	33182	107
5005	12	18503	1
741	13	9021	1
9758	11	4522	805
23680	11	10203	89
21363	12	1801	1
36065	15	17701	4
2497	11	5147	2938
13678	18	16734	28889
27666	15	10581	6403
4244	12	8754	1
4059	11	19754	22
35307	11	40680	114
39259	15	36201	6
4743	12	3358	1
9423	12	7241	1
3976	12	2452	1
2580	13	20115	1
33571	12	7694	1
23870	12	10884	2
30717	11	38010	408
1461	11	29347	3818
21753	12	830	1
38485	15	3866	8
1272	11	34811	98
914	16	16022	1224
28252	12	28253	1
7272	11	17837	32
121	13	29029	5
