32	285	860	1
3442	243	4694	5
9473	243	4070	215
23	248	2684	1
1163	250	4105	1
6305	326	1177	1
2734	266	2769	1
6607	268	8220	494
1467	425	6590	3
2111	296	5299	32
752	308	3330	1
6776	259	9037	41
2438	391	13336	1
5179	257	7160	1
274	250	465	68
64	263	2714	212
791	357	11805	1
2149	256	9078	175
158	265	2716	919
434	322	11591	1
5288	275	3445	1
990	263	6262	1
1301	239	658	1
967	254	1334	2288
434	322	4909	1
141	280	7927	1
4567	257	3068	1
4883	243	2226	649
5122	306	1164	2
6782	244	1759	1
1002	254	6681	162
470	344	10967	2
862	254	3736	1
4287	305	7077	1
8130	263	4856	1
1928	285	11917	1
8686	319	10287	1
215	254	13818	1862
5335	243	8617	38
7099	243	1023	610
3558	244	2935	6
9259	275	1153	894
243	254	1337	758
9504	269	636	3
5427	260	7527	1
4340	264	1968	2
1232	386	8037	1
95	380	8650	1
8960	279	570	1
6287	254	9600	4
2197	438	13005	234
1437	391	11939	1
32	285	4894	1
862	254	3235	1
2474	272	3407	1
1819	245	3025	6
1437	391	14266	20
90	271	9696	1
4682	250	8913	1
7441	247	2509	1
12824	256	2146	5
834	250	9370	1
141	280	13618	1
434	322	2051	36
5108	303	1951	45
5223	244	10800	2
2512	268	7386	21
6337	244	69	7
1011	243	7818	282
2316	323	10172	1
9942	314	3981	42
32	285	7753	1
2600	250	2505	1
261	256	2299	56
224	298	12337	190
3614	311	639	384
2406	257	205	17
10495	243	5227	1927
32	265	7573	1
29	337	8752	51
6925	259	2665	2
5240	243	683	482
160	251	11079	1
4	268	4427	1
2545	279	1031	12
3501	330	9287	1
5334	458	8576	1
8634	409	170	1
6010	256	8886	1
1002	254	2565	1
32	265	9215	1
10844	254	5749	3
434	322	12288	1
744	351	4223	1
1267	279	1987	36
8847	257	2862	1
11364	308	4753	1
442	256	12099	32
1408	259	6452	64
7027	244	1121	2
4798	340	612	48
4	268	5760	1
7530	257	10823	1
7777	313	8208	5
1917	284	1127	1
7467	250	428	34
11145	247	1501	1
9197	243	4968	1037
6491	392	7933	20
2887	353	8049	1301
2541	257	6803	1
1283	300	4413	1
5538	458	8725	16
756	326	587	5
90	271	2229	1
32	285	722	1
141	280	7460	1
1880	334	4862	3
2859	256	10795	121
5889	267	8215	4
521	332	8826	1
1162	302	3706	1
2883	437	13761	1321
3711	261	7899	167
62	262	7155	124
571	329	506	2
23	248	10066	1
8309	321	2711	221
4587	308	4770	1
5996	243	282	345
4468	266	10302	16
6063	244	4963	1
11319	281	10874	14
141	280	3262	1
7586	308	4753	1
1877	263	9620	962
4445	252	7428	1
2123	254	3142	65
2784	284	1921	1
494	328	8556	1
834	250	6238	1
434	322	8431	4
5328	259	1711	113
4656	308	879	2
10433	392	10791	68
6579	338	13175	292
1749	361	3227	238
9461	373	5311	256
7174	259	5364	126
707	338	9243	323
9551	331	13419	46
11623	257	2261	1
1240	278	10903	37
8697	259	10627	10
420	299	607	1
273	305	6878	51
179	256	9461	10
384	280	10238	1
10980	256	9003	3
215	254	1889	533
1513	256	8752	2
1881	263	2067	1
1730	254	11481	465
1974	256	6046	12
9950	258	8472	6
1478	368	1572	1
2046	250	4186	215
434	322	3868	1
5916	326	1330	5
7201	243	1535	96
32	285	10228	1
14147	453	9228	1
776	256	409	113
141	280	5493	1
862	254	7948	5
891	260	3794	1
9795	244	356	1
420	299	5184	1
2231	371	10519	1
3766	326	11407	15
1211	268	2654	1
23	248	7093	1
3170	244	1062	1
12734	337	8972	1
637	389	9047	23
8379	256	8056	14
3486	260	8097	2
2862	257	2862	5440
739	267	1335	9
62	262	12163	1
393	254	10607	1
9522	269	475	1
3064	298	6566	26
32	265	11931	1
467	267	2908	2
1327	303	8581	2818
12387	313	11807	13
32	422	10164	1
470	268	239	1
657	268	1542	101
660	243	132	237
415	326	3132	5
434	322	4807	1
14037	252	382	1
141	280	2276	1
3590	250	7213	6
160	288	12250	1
6763	264	4348	1
32	473	8710	1
3522	261	7305	662
3911	263	10635	13
3643	274	3694	1
11782	287	9917	3
1881	263	481	908
258	267	7182	517
1665	322	5090	3
6034	238	11882	1
3677	303	7576	4360
7603	247	1121	1
7326	256	3715	9
1313	268	3782	372
11417	329	597	2
1881	263	35	1
64	263	3436	1
640	266	10302	3
4880	243	2892	738
8312	250	5439	9
2410	250	5291	1
8420	244	371	2
281	245	2042	3
32	370	12511	2
6308	269	4295	6
2839	323	1129	2
6279	428	9659	13
3209	238	11612	40
8114	362	1360	1
2367	338	2472	1
90	271	717	1
8306	308	879	1
5290	240	2434	3
368	289	14072	1
5516	243	6467	16
3328	269	1222	95
839	256	360	4
6589	247	1646	1
1960	263	7202	20
230	244	2773	1
4468	250	2807	281
1526	268	4448	5
931	256	2107	1
6386	457	43	1
342	263	5672	1
90	297	5169	691
62	262	13037	1
657	344	10002	1
1437	391	6618	1
2370	338	445	211
871	254	7345	3
2046	250	805	1
7875	329	1546	1
1260	250	6242	4
11023	252	1124	1
6807	244	2658	23
816	250	6382	1
461	284	10947	4
6322	440	4105	187
6960	353	7039	44
57	260	2046	1
4832	268	7414	49
8428	254	5150	134
657	268	10044	78
1080	285	11165	8
9473	243	12427	1034
11443	244	406	1
2620	391	12913	17
9824	257	13655	1
302	310	8970	1
434	322	621	1
10528	414	3787	5
6678	284	1513	1
1484	244	467	3
3730	338	5780	1
3053	243	7121	1256
9163	338	7910	275
11397	326	1566	1
2371	338	6003	46
3775	243	2324	205
521	332	7830	1
855	252	7979	1
7717	254	3284	623
62	262	6462	1
1881	263	5729	23
4456	254	4613	153
10387	258	507	13
160	251	3177	1
559	256	11116	85
8752	284	3637	1
1283	323	6439	35
611	272	9420	1
32	285	407	1
2912	246	2700	16
8798	349	11407	2
7160	289	11831	50
6490	300	5237	5
68	250	6098	1
862	254	3883	1
3624	256	10351	1
990	263	868	1
1126	256	2504	203
5047	340	3005	1
1356	247	7778	2
3753	256	2007	272
1467	338	6998	1
11341	259	10932	36
23	248	6601	1
2958	375	2524	3
3486	260	2091	2
9161	353	3517	115
7895	244	1248	5
9910	269	475	1
10936	257	529	1
592	320	1741	160
1467	338	10627	1
2649	243	4051	107
1934	250	1703	1
32	250	5729	1
1046	389	449	1
62	262	6180	1
163	268	1282	1
1957	326	3181	1
139	312	1144	10
4087	254	8204	21
64	263	8096	1
1768	404	9198	202
10312	244	9358	1
160	337	3267	798
808	392	2212	57
6579	338	2704	1
1195	269	441	1
1581	244	499	19
62	262	4670	1
4	268	5246	1
23	248	875	1
3474	266	3780	1
4848	308	9066	1
4653	385	866	1
11394	324	32	1
23	248	10226	1
1074	374	8017	1
141	280	1548	1
6674	324	32	1
1771	319	1395	103
3755	353	1911	470
6820	247	467	1
4655	244	467	3
1804	374	5756	1
160	469	11801	1
399	242	9108	1
4843	261	12927	33
32	388	1253	1
8459	245	5786	3
4931	245	2493	1
259	283	12934	23
60	254	2876	283
1921	256	2632	1
3254	239	2250	3
2211	313	3622	2
2532	256	4825	10
4864	263	4929	1
1137	256	3597	117
3895	326	706	1
274	285	6930	146
1672	251	73	8
1271	371	1742	1
2674	441	10407	1
6178	257	264	5
9982	338	2534	57
2780	397	7501	12
6662	257	2994	6
3537	254	4814	131
3480	321	4998	4
2642	269	742	1
862	254	2832	1
68	266	74	1
2646	251	7213	45
1942	334	9098	47
2250	344	2471	1
2244	303	7209	2
10118	259	6632	11
5221	353	6732	400
2264	244	1489	1
5162	258	11271	24
2308	344	4072	1
657	268	7443	76
434	322	9827	1
1562	272	7692	1
434	322	281	1
3701	251	2962	772
434	322	5026	1
2123	254	3918	17
990	263	5032	1
1260	266	526	1
4963	256	13365	995
32	387	2981	1
296	239	84	2
10213	461	817	198
287	295	1405	1
6658	312	1987	18
160	337	8755	138
4732	258	8560	102
2021	257	5106	1
249	250	5244	426
7020	319	9827	1115
2813	244	4050	3
3523	244	313	2
1830	411	275	3
1260	250	4415	1
1682	250	5226	1
7924	287	4055	1
119	265	5684	149
9246	245	1920	1
10567	248	10121	1
8186	268	5708	12
10461	313	14516	14494
1840	247	6725	2
243	254	12119	1
1794	248	2925	9
90	271	666	1
2018	258	7723	250
8873	244	77	61
92	250	9151	1
4927	268	903	60
742	323	2066	292
4	268	8509	133
8850	305	8620	8
243	254	8227	1
1327	303	7601	3332
2315	243	8263	54
7161	306	274	1
6252	268	9098	228
5898	243	4547	133
62	262	1841	1
862	254	6802	1
160	251	4940	1
6755	274	98	1
64	263	6732	1
5641	254	2048	3
32	265	10930	1
818	254	12394	3
862	254	1998	1
8488	244	467	2
152	283	13589	1
13374	252	331	13
6991	326	1566	1
384	280	1737	1
521	332	6780	1
2406	257	10049	2
1131	266	2769	2
32	250	1947	1
1511	373	7148	1
384	280	4724	1
4148	264	6805	9
1080	250	2281	1
1759	256	4597	81
23	327	1703	3
158	250	309	26
480	278	3787	1
136	268	4160	1
1098	263	2711	1
12336	402	13347	323
136	268	10114	1
32	370	5561	7
2512	268	2878	1
6589	247	12530	1
243	254	5779	1
3735	244	457	3
449	250	3027	1
2410	250	7099	2
9866	284	1198	3
9356	257	1715	3
3471	257	8466	76
592	343	7386	1
141	280	9039	1
163	268	3066	1
324	272	2473	1
1960	263	1539	81
6679	461	8619	2317
2607	303	6720	1222
4842	250	5549	4
2970	340	6581	36
62	262	1887	107
158	250	10842	3
4587	373	5473	56
1171	247	3062	1
9337	374	2462	1
2875	247	4115	1
384	280	13174	1
2612	256	2109	1
3460	441	10667	3
2106	243	5474	1854
1325	279	1031	27
708	306	1087	20
293	250	6652	1
626	341	2641	1
7373	375	1215	7
6766	240	31	3
32	285	7523	1
9040	257	264	5
1890	239	2250	1
13490	281	11413	4
5530	245	7642	1
384	280	10500	1
9175	244	1060	3
60	254	5606	97
261	256	6852	93
1881	263	9696	3
1585	250	55	1
862	254	1453	1
7553	265	4088	1
274	250	5893	5
1271	414	3973	57
6411	266	2733	1
243	254	11007	24
4025	258	2690	74
2657	329	1987	4
6142	258	5061	135
2846	361	9162	1
12091	326	1177	1
8644	338	167	69
2940	332	9784	3
62	262	11721	268
12972	276	13725	1621
862	254	7452	1
1426	268	2638	1
308	266	615	1
3382	269	1642	1
4152	461	5165	284
3574	244	1520	1
2926	257	8046	2
3498	259	447	41
8882	257	7857	14
862	254	549	1
2282	266	2090	1
1720	259	588	3
2438	391	2388	1
2756	247	1846	1
7731	257	10393	1
3121	313	8440	1
202	266	4606	1
432	254	3261	1
384	280	10042	1
296	244	69	4
2940	298	1764	31
3224	243	11902	154
287	250	2649	7
5086	451	11795	10
215	254	10626	1
592	261	538	5
32	285	6422	1
1840	247	12536	1
5735	264	468	1
4081	454	4029	1
7192	409	11936	1
1300	278	1907	14
32	285	11342	1
3567	428	785	1
7334	257	184	1
434	322	5222	1
141	280	732	1
181	387	6897	4
23	248	4736	1
1948	281	3226	1
592	303	8816	410
212	371	2103	97
3179	256	2812	1
315	243	7209	1113
2424	254	4490	1
2465	247	2329	1
563	239	658	4
2658	256	4601	5
1046	250	4997	1
214	308	1253	3
871	254	10057	1
382	265	9083	5
5015	316	3083	2
2556	246	1986	12
4764	303	8020	122
32	250	900	1
791	357	13012	1
4278	258	10216	3
11492	268	1425	14
384	280	6678	1
9587	267	298	4
4	268	7376	1
816	250	3240	1
90	271	7443	1
62	262	8854	4
5382	247	1386	1
141	280	13176	1
8160	258	3790	98
1549	239	4	1
3744	243	2147	205
11749	369	5198	2
4446	329	212	1
3435	250	3846	1
10404	303	2269	309
4590	243	8483	124
7859	319	7030	126
2197	258	7437	32
141	280	6121	1
9	241	13773	1
5397	251	9064	316
592	261	1157	127
181	265	2570	84
1771	319	9315	3655
9143	339	8883	5
62	262	8831	1
1340	394	1537	3
1198	256	8575	249
13553	343	865	28
658	268	11931	86
4468	250	4820	136
4081	454	8073	7
9487	311	12681	745
1652	343	3027	245
221	243	5419	45
981	333	5798	1
7147	420	500	4
8500	455	3466	33
119	250	8721	1
8161	374	6777	1
12179	259	588	25
607	250	101	1
2438	391	3120	1
11898	252	3514	2
834	250	307	1
8447	413	9674	1
7472	308	3929	4
2168	244	982	1
4	268	5400	1
8674	340	1818	4
347	289	6434	18
