14027	143	1044	1
1374	20	2784	23
6002	19	2773	16
6045	210	3202	1
13930	67	6368	1
908	7	6170	27
2499	13	27	5
3418	11	23	1
7111	6	8775	190
9611	26	1098	1
2116	7	5923	1
6668	83	11647	1
4035	118	774	1
6708	22	8538	1072
4055	50	10600	1
834	72	328	11
11418	31	3257	1
8653	143	1088	2
2977	13	202	1
629	13	816	1
7601	66	1327	13
7628	19	2633	26
706	89	5463	1
555	98	9735	1
3821	30	999	3
1598	13	890	20
11882	1	390	1074
1062	10	2072	1
1702	32	2570	419
3144	17	60	1
1330	112	7698	1
594	140	11007	339
1334	24	2309	80
32	15	13994	57
3631	43	141	1
6448	35	2474	1
9870	17	8029	1
570	42	6330	8
14357	25	62	1
6773	17	1002	1
4819	17	2006	1
5226	13	1164	10
4795	13	1080	1
12657	10	5491	1
7099	13	1163	1
2743	27	1475	8
8105	52	2815	1
3864	31	1211	1
13176	43	141	1
13204	216	4390	15
11843	124	2846	1
1357	3	3907	2
583	80	911	1
5123	29	3466	1
10973	66	2607	1
6453	29	1163	2
848	17	862	1
5651	26	990	1
5649	48	32	1
2460	34	90	1
2332	17	862	1
3407	35	3796	1
2371	140	5528	1
6164	66	11518	5
11456	30	12345	1
13067	154	2438	1
5432	31	658	1
1752	31	8186	1
274	69	7161	2
2033	220	4005	1
10108	140	11279	24
3892	26	990	1
2229	34	90	1
843	13	1705	1
211	42	1612	281
2507	157	202	1
3641	7	9259	1
13424	61	521	1
636	32	4465	551
11864	17	8059	1
4118	43	141	1
498	24	2607	24
1227	227	12035	1
1201	30	377	27
940	8	9722	1
8020	85	434	1
610	35	4485	13
1234	15	7198	4
1047	30	3637	12
4030	8	11514	2
2285	43	384	1
8716	17	2006	1
12565	19	6629	50
7227	19	1990	2
6170	26	1881	4
559	7	1018	6
7912	84	10147	1
9136	25	62	1
10036	20	2582	306
3201	7	6919	27
3013	33	90	1
1996	86	6282	1
629	31	4	1
5773	41	726	7
1707	86	10402	1
214	17	862	1
5100	137	10608	1
4479	17	862	1
7051	19	77	6
6795	83	592	1
12811	17	967	1
5952	13	181	10
5305	13	834	1
7877	30	2031	13
12449	146	12449	1
1500	90	1885	2
8976	212	4563	1
9007	17	967	1
1613	41	709	7
1014	37	518	1
4656	43	141	1
2871	17	2044	3
4346	13	1046	1
3214	74	8870	1
2322	158	175	29
9943	26	1936	1
4963	47	7755	669
101	13	6561	34
6144	13	1934	1
718	43	141	1
496	13	1934	1
5728	31	136	1
262	175	4342	43
11822	1	6083	2
3650	20	2816	294
5483	8	4884	4
8665	43	384	1
12333	43	384	1
7246	32	4998	2
2259	7	1892	9
451	6	5021	1556
211	92	5957	1
9593	38	10152	6
1199	89	10720	44
10331	84	1114	1
10384	21	8472	51
9885	48	32	1
8307	94	6703	14
1103	17	862	1
2427	85	434	1
9019	25	62	1
10195	22	7612	1385
3250	7	3479	501
7384	26	342	2
106	6	11626	1209
1189	20	6913	1
5798	96	981	1
1785	13	75	1
8425	124	4722	1
32	15	7890	1
2815	20	5493	6
999	7	7803	1
4571	17	2424	3
11659	30	677	2
6835	60	90	1
143	143	1551	19
4782	31	4	1
6201	20	7196	62
210	75	1244	10
13914	185	274	2
11316	1	10324	14
11288	48	1124	1
74	29	1705	6
6422	19	3458	2
1360	125	8359	191
977	17	5529	1
4274	17	862	1
4564	29	181	1
7191	198	160	1
674	17	215	1
11712	95	926	2
4771	48	382	1
8926	100	160	1
6216	148	2034	1
112	7	13792	312
8401	13	235	5
4734	35	4353	1
10762	25	62	1
11656	83	9277	1
7591	60	90	1
7233	24	836	26
12483	116	6691	4
2522	19	9488	12
4656	48	32	1
1409	43	384	1
4028	6	10739	561
5658	20	6193	1
184	20	4307	278
4663	43	141	1
2017	182	2192	1
5184	62	420	1
3960	47	280	9
838	7	63	87
1566	89	6847	1
6629	7	1615	6
10621	25	62	1
10404	15	6358	41
1394	0	1	1
9632	86	591	2
7496	19	536	1
6515	48	32	1
8502	6	4648	320
11578	48	32	1
1174	19	2960	6
8858	85	434	1
831	20	614	166
12921	25	62	1
7241	47	3031	35
212	42	4406	518
6671	19	1062	1
284	212	4563	1
1374	20	6667	1
8196	13	202	1
2149	7	958	10
12152	48	1124	1
4085	26	990	1
12644	100	1672	1
7358	134	985	6
6091	19	112	2
9317	14	4731	32
6766	3	31	2
2055	94	5852	113
4197	19	711	17
2392	13	2394	9
12636	33	90	1
5600	20	3625	41
968	75	2912	21
7274	13	3485	12
8178	10	3348	1
1292	26	7311	1
1193	19	2960	3
3283	43	141	1
3866	90	1885	1
3261	17	432	1
4117	107	8253	1
3650	20	7918	2
4352	136	6814	115
13775	20	5931	1078
3777	17	862	1
2359	124	8959	1
3045	19	46	8
3657	22	9472	3008
10497	6	8211	55
502	7	6170	177
4994	148	7018	1
7957	27	8158	5
6422	19	955	2
2739	73	302	1
8625	31	1314	3
13715	120	791	1
1108	66	11460	13
9794	17	6198	10
1238	26	990	1
8892	200	2883	1
3647	23	891	3
1785	13	1046	1
865	31	844	2
185	20	8863	293
4285	17	967	1
672	19	559	1
7727	22	758	968
3846	13	274	1
686	19	1469	1
3478	13	945	43
236	37	9178	1
4825	19	2344	1
3616	26	342	1
627	29	1576	101
92	152	382	1
7862	25	62	1
6242	34	90	1
9480	100	585	2
2582	19	4686	5
1368	47	2543	19
7213	13	637	1
5118	21	1989	10
6463	35	5949	1
139	75	1144	6
7889	76	9453	5668
5827	14	160	1
1566	89	6566	1
4252	19	863	1
4683	101	2736	1
1106	38	8077	48
12835	48	32	1
536	7	2920	9
553	30	677	18
2003	7	5742	83
3543	120	791	1
5004	26	1753	1
7646	116	5446	34
9385	27	12589	534
520	98	11218	1
6852	48	32	1
526	29	945	35
7437	21	5940	522
8721	26	990	1
5716	34	2023	5
3044	31	136	3
1644	39	12924	37
6678	43	384	1
1565	47	186	44
182	90	1793	2
2491	101	782	27
6629	7	805	1
2131	66	773	75
4461	35	2589	1
9228	216	12848	1
69	7	6337	20
4299	17	1002	1
13233	17	818	1
1677	41	3154	67
3181	89	12060	198
3245	17	2123	1
8191	17	818	1
3068	20	2927	1
489	90	23	1
4058	19	2820	7
101	13	2770	18
2043	17	215	1
7435	35	7238	1
7800	19	261	1
5600	20	3040	47
10557	86	12193	1
3018	38	228	1
5697	85	434	1
9122	17	215	1
2070	27	4407	49
2391	19	3826	1
11575	6	2307	343
32	87	11394	1
4707	79	8919	1
32	87	7409	1
5207	9	2556	2
5834	26	1098	1
4019	19	3250	3
4036	17	818	1
6930	41	2556	7
9041	13	4474	6
1504	13	1276	4
6512	226	9755	10
5630	19	3370	14
11575	6	2553	116
1189	20	2632	1
11695	9	597	9
3318	172	5721	1
6256	82	6851	2
3608	17	393	1
8109	21	6971	31
11787	52	2693	1
390	19	3230	3
233	27	8518	25
2212	13	3028	1
13253	38	11316	4
1189	20	9411	2
843	26	990	1
13564	6	7349	387
2115	13	1080	1
9164	56	9164	1
5310	1	10487	503
2693	20	3236	1
2785	40	10564	66
3003	13	7467	25
12804	20	9824	1
3931	31	2512	11
32	15	5799	1
1355	13	181	2
8208	76	9357	3
8675	148	3021	1
4410	43	141	1
2327	8	8285	1
5837	6	4695	2174
8873	26	1098	1
5360	76	3148	149
12083	17	818	1
11601	19	1469	3
3968	19	2036	2
5317	151	9174	6
1162	29	4875	2
3715	19	7326	3
2780	122	5630	30
1231	71	2347	57
5113	30	3228	5
4774	17	393	1
1668	86	6282	1
2124	31	6937	1
787	59	1658	413
2799	10	5382	1
7072	21	9700	77
9571	20	4216	14
9875	31	1211	1
8068	28	32	1
4214	17	862	1
410	32	3865	6
8607	100	5334	1
9783	20	6193	8
637	152	1405	1
9395	59	5058	56
2705	15	1167	5
994	29	622	1
9866	48	32	1
918	126	2094	13
2652	25	62	1
9470	26	2242	5
7469	66	1088	229
5732	162	6604	1
2994	20	6298	1
4100	6	1549	22
5845	13	449	1
5738	13	1046	1
4829	39	105	5
4619	25	62	1
7413	13	68	1
7250	66	226	7
12376	17	2123	1
1652	25	62	3
8951	24	2622	166
570	92	6090	1
204	31	147	1
2470	13	7467	1
3293	48	274	1
3943	61	12393	14
8350	14	878	75
2121	218	3573	50
621	85	434	1
13433	17	862	1
7009	100	160	2
5887	82	1771	1
2318	13	68	1
14092	25	62	1
11408	140	4222	709
10152	14	29	3
8473	43	141	1
1135	19	9887	13
10456	25	62	1
2892	19	2149	1
595	71	5522	538
10522	24	8187	117
9509	19	2799	11
9659	203	6279	2
9620	13	119	1
12625	58	12571	1
8871	19	1469	1
10192	13	816	1
5697	8	1176	2
5364	22	6588	1012
1597	6	3864	1092
4043	29	1934	1
7258	13	75	1
14034	100	12734	3
13361	48	1124	1
5319	103	901	77
9348	20	6294	210
2212	106	5302	159
2755	13	382	1
843	13	1302	3
2104	26	1960	3
8307	73	302	1
10308	17	60	1
2510	27	4493	1
1425	13	1934	1
4174	31	657	1
2041	116	5446	43
7443	34	90	1
879	71	8169	727
4115	10	1171	1
7044	110	494	1
1741	76	11614	1
3328	14	160	1
7611	80	911	1
1535	6	7201	956
9572	43	141	1
1644	19	1049	1
11127	43	141	1
2168	26	2948	1
4512	27	7832	158
2530	10	11455	1
68	69	1913	4
7788	25	62	1
13565	185	32	1
1341	66	1044	12
2189	19	1759	4
69	7	3950	4
5560	76	2008	1
3574	13	816	1
808	17	967	2
2279	71	1629	1
10594	33	90	1
7703	66	8663	790
12528	48	32	1
5379	38	3681	44
7316	101	2736	1
6079	148	4653	1
1353	38	7392	437
8765	118	774	1
3041	17	10202	4
434	161	9164	2
2581	20	1025	22
3899	19	1062	2
2769	29	3590	1
11758	43	384	1
434	161	9432	394
3379	141	5929	2
2815	20	4472	1
2468	27	6049	28
7393	20	11426	4
4402	19	4649	1
9442	22	45	4386
1476	6	5374	880
8827	101	6086	35
5938	13	1046	1
14125	52	7528	34
1308	17	60	1
11702	43	141	1
570	92	319	2
4495	43	141	1
3301	19	559	1
67	13	2282	1
13406	111	9605	3
740	37	2589	1
388	66	336	622
522	13	158	1
3350	25	62	1
3168	13	235	1
2429	20	8412	1
9671	126	1230	435
11266	107	1636	1
1062	10	3357	1
3437	8	9885	1
2845	22	3967	7
2510	103	3848	1
8126	103	7895	14
2641	29	293	16
13068	25	62	1
8900	83	4764	3
9759	19	20	6
4682	154	1437	3
1171	27	6183	359
1444	19	7326	2
636	32	10648	1357
1705	72	2722	1
5792	6	1911	291
10757	20	8592	1
7912	13	449	1
6629	7	780	1
3622	76	4613	1114
46	7	8157	3
5994	22	11152	2924
2704	101	594	3
196	7	2684	13
12309	43	141	1
3780	29	6816	6
2101	14	160	1
1838	31	10749	43
8707	43	384	1
578	47	5270	33
4282	90	23	1
9798	13	382	1
11154	17	967	1
3325	6	1259	1542
10505	80	344	1
5563	34	90	1
382	15	14068	1
4709	89	7631	36
7775	22	11294	452
2820	7	5737	1
1025	17	862	2
2833	6	7392	369
8127	25	62	1
371	10	7309	1
3921	101	2370	1
4645	92	5030	2
6043	13	1585	4
2317	32	5708	297
3693	13	1080	1
11277	80	344	1
12261	95	521	2
7494	7	2830	3
9716	66	2806	31
8078	14	160	1
4658	6	1911	887
5766	138	1086	1
2737	154	1874	1
2945	25	62	1
11673	179	236	2
5924	61	8351	20
1031	42	6992	9
11641	85	434	1
6602	116	3155	3
11700	66	1080	33
841	96	8505	2
1604	101	2370	1
1998	85	434	1
6914	34	90	1
108	66	12925	172
6168	13	32	1
499	7	3174	6
3854	23	5427	1
4047	85	1665	1
11644	29	1361	1
6984	25	62	1
9348	20	8593	1
3353	31	1600	4
11628	226	11067	644
2475	31	4	1
3372	19	721	3
982	7	5845	3
2769	29	4253	1
253	48	32	1
890	62	420	1
93	31	4488	6
3241	7	2030	2
138	75	4158	8
4753	71	7586	1
1853	68	8425	2
5470	76	9307	103
356	7	5818	12
598	7	2168	52
6571	8	7975	3
5883	137	10987	1
2802	11	23	1
4006	31	4	3
8204	6	3339	104
570	92	1483	1
2847	26	1936	1
9368	17	862	1
5553	26	7311	1
484	112	11875	5
3485	62	420	1
8610	13	1280	8
629	13	7468	9
32	15	6305	1
4800	46	8574	15
390	19	6010	5
10081	56	10081	1
8517	20	6978	1
4418	47	13501	50
821	154	2438	1
7803	26	2948	1
1920	19	2612	20
1177	89	4403	1
3929	71	12369	3126
1019	89	2844	2
5900	34	90	1
7122	6	2212	882
11605	15	13616	145
1014	37	2033	1
1546	42	5948	1
2162	167	1768	1
3252	30	112	1
8410	66	540	11
12739	131	32	8
11715	109	4209	6
4699	31	136	1
8421	6	1592	285
5851	22	7052	42
2781	66	1327	1
8751	1	13049	648
10636	17	818	2
2201	10	9150	1
983	13	235	2
3501	64	857	1
6298	25	62	1
982	7	2502	1
754	39	954	61
4282	74	9980	2
2167	7	2609	10
327	7	1658	1
2378	34	90	1
12076	100	160	1
61	48	32	1
1718	157	8277	3
1221	25	62	1
1504	13	1046	1
1536	19	333	1
6083	17	862	1
1177	89	4029	1
407	17	215	1
8970	58	5087	2
7636	116	1995	1
2926	19	8424	1
4998	13	27	1
8011	13	1928	1
7479	39	7089	706
13130	41	1376	14
10057	17	818	1
12718	71	4879	5813
1546	92	9356	1
5047	86	5632	11
4259	6	11332	1790
5668	8	2208	3
7971	148	2034	1
6183	19	5943	2
2618	66	5496	34
8336	30	1121	1
1229	14	160	1
1830	29	2091	2
3326	170	8901	632
5461	26	64	1
1374	20	123	1
11853	71	10259	3517
233	27	6789	61
3655	2	2649	1
7080	0	1	1
1754	29	7468	1
1707	31	2308	1
10891	184	7248	50
6717	19	559	1
3342	14	12043	22
7233	21	2592	120
4668	17	60	2
5900	13	2046	16
186	19	559	1
9720	85	434	1
4071	101	2370	3
10118	24	9029	68
7611	25	62	1
928	32	639	1687
1638	43	141	1
434	161	10697	146
2830	13	308	1
6924	13	1934	1
5756	137	10426	1
8157	30	3869	10
10739	14	160	1
12528	17	862	1
3381	52	200	1
2153	7	6374	1
13027	70	3827	3
2332	38	4611	86
13138	154	1437	1
1994	27	4360	1
4325	19	1921	1
2232	17	789	3
46	7	2670	450
5473	26	64	1
5360	76	2211	673
3381	52	2028	1
10453	176	3534	2
1075	13	1046	1
32	15	12600	1
2809	31	844	1
10791	14	160	1
7461	31	1314	4
2733	29	8500	17
3344	26	64	1
9555	43	141	1
5370	13	235	1
775	24	1652	1
1329	13	1304	1
1977	22	6333	643
9566	6	3866	128
2601	6	4234	511
955	47	8774	285
543	7	6974	6
12892	6	710	1
6480	140	13645	5062
32	15	11093	1
2887	19	2351	3
4670	25	62	1
1019	89	3549	1
12040	40	7077	6
8883	17	818	1
3874	66	12584	436
457	7	11336	90
2434	6	4006	60
5004	106	2822	98
881	19	739	1
2259	7	3185	1
9868	15	9331	1
2366	41	210	9
4121	27	1370	569
360	8	5469	1
4164	14	160	1
6995	13	1302	6
5317	71	10045	3
927	101	3232	1
453	17	6143	1
1056	96	6184	1
6483	124	2956	1
10607	17	393	1
12926	176	10563	3
4501	14	1946	1
2101	31	3061	24
9026	124	1749	4
2820	7	900	230
1374	20	5596	1
12482	85	434	1
13975	95	2940	1
1501	7	5050	165
1201	13	2394	1
4660	1	9008	157
8056	8	10384	5
9007	25	62	1
8318	160	11278	516
65	27	4688	66
11928	25	62	1
381	31	4	1
6358	101	6590	1
629	13	1276	1
7878	43	141	1
5765	48	32	1
1740	17	60	1
8920	31	6880	7
13286	76	959	17
356	7	10665	2
10322	17	6351	8
5516	14	160	1
1694	18	8686	8
3484	13	1022	1
39	7	10466	4
634	39	540	2
3211	137	7962	3
9066	71	7816	1
879	71	6256	12
32	87	13092	1
5659	21	4670	2
10229	6	234	94
7466	100	160	1
5549	13	419	1
8932	31	658	1
9317	31	3257	3
3452	42	6436	6
9078	19	2998	2
2602	21	9808	1
9229	229	9616	8
10860	154	5054	1
1848	158	8817	7
1492	43	141	1
894	200	10858	1
5248	17	862	1
8943	76	6197	12
2578	80	4564	1
12673	96	4510	2
7575	43	141	1
11596	66	5949	38
958	30	189	21
11140	19	1974	3
10633	58	6423	2
706	89	4783	1
3635	137	11800	1
566	21	3448	1
3892	115	747	1
10164	185	32	1
1466	101	11537	1
2921	17	800	1
4122	48	32	1
12081	85	434	1
3800	21	11051	7
5936	172	2759	1
3748	48	32	1
1127	10	6327	1
7392	26	1960	2
6482	26	64	1
10900	131	202	7
5550	13	92	1
6613	171	302	1
2060	66	3243	4
6970	21	3729	1
8898	100	160	1
3700	28	274	5
3387	215	6312	1
1956	96	11622	1
5531	61	12393	12
7692	35	3643	1
6352	27	8871	96
3016	76	10070	209
4991	43	384	1
12463	61	224	2
5333	71	8315	1
10680	21	12790	1047
5291	13	2410	1
1741	76	10641	1066
3296	29	1058	76
7636	26	1098	1
268	32	1504	1
1013	43	141	1
668	43	384	1
4399	191	2448	2
4985	163	7982	13
5061	66	3373	65
11260	24	352	1
1020	217	3433	1
1204	154	2438	1
1088	15	10283	1
9144	19	3086	1
63	14	160	1
7808	26	183	2
3554	15	9087	5
8806	17	131	1
7148	136	1511	1
11271	21	5162	5
3742	13	32	1
985	42	7269	2
2788	48	32	1
3795	82	6851	3
3449	32	4880	2197
9358	7	8035	1
2820	7	4364	1
8994	120	791	1
2717	13	1682	1
992	13	1260	1
5600	20	2951	1
5564	38	2111	1
5344	24	1327	6
2057	8	360	3
5494	43	141	1
7238	18	44	1
2379	17	1002	1
4103	6	5938	195
13361	21	8716	57
6891	26	1753	1
3342	90	1885	1
3027	13	235	5
3706	65	1162	1
10471	19	2227	33
2547	13	449	1
6377	149	8380	6
503	106	4330	54
1475	48	32	1
4085	13	4468	20
12807	95	926	1
1411	61	7766	12
13276	132	13649	1
1592	31	205	13
11315	21	4768	50
10317	79	10555	4
8088	10	1285	1
2624	13	75	1
1177	89	4632	1
3968	85	434	1
2678	66	9883	211
10241	58	10483	1
